Soil Moisture,Humidity,Temperature,PH level,State
64,74,32.8,6,Hydrated
80,36,25.2,6,Hydrated
62,32,18.5,3,Hydrated
64,77,22.6,5,Hydrated
69,48,27.6,9,Hydrated
68,68,28.9,4,Hydrated
76,55,21,5,Hydrated
78,72,29.9,6,Hydrated
81,37,33.1,6,Hydrated
84,32,26,5,Hydrated
75,69,18.5,6,Hydrated
93,43,19.9,7,Hydrated
73,47,22.9,5,Hydrated
65,52,21.6,8,Hydrated
79,57,24.6,5,Hydrated
67,66,26.2,5,Hydrated
74,62,31.6,4,Hydrated
86,35,18.5,7,Hydrated
60,66,21.1,7,Hydrated
86,78,28.9,8,Hydrated
65,70,30.9,7,Hydrated
65,38,18.6,3,Hydrated
76,47,34.9,5,Hydrated
85,76,28.4,4,Hydrated
87,70,21.9,4,Hydrated
61,32,28.5,3,Hydrated
83,42,18.3,6,Hydrated
73,77,28.7,5,Hydrated
81,70,26.3,5,Hydrated
88,53,25.9,5,Hydrated
64,33,19.1,4,Hydrated
66,68,24.7,3,Hydrated
94,43,29,9,Hydrated
72,34,21.8,7,Hydrated
61,48,30.5,5,Hydrated
79,80,34.9,7,Hydrated
84,58,18.1,8,Hydrated
89,77,18.3,4,Hydrated
85,35,24.8,9,Hydrated
80,68,34.1,8,Hydrated
80,63,33.7,6,Hydrated
64,34,33.6,6,Hydrated
87,64,32.5,6,Hydrated
92,79,24.2,9,Hydrated
93,59,26.8,7,Hydrated
74,47,22.4,3,Hydrated
77,37,26.8,4,Hydrated
65,67,19.2,4,Hydrated
68,74,28.8,3,Hydrated
94,47,34.7,3,Hydrated
88,74,31.4,7,Hydrated
87,72,21.8,3,Hydrated
63,43,30.6,5,Hydrated
81,46,33.8,4,Hydrated
76,65,22.8,5,Hydrated
61,63,18.9,7,Hydrated
61,45,22.8,5,Hydrated
68,54,30.8,9,Hydrated
82,50,34.4,5,Hydrated
78,32,35,8,Hydrated
79,38,26.3,5,Hydrated
84,71,28,7,Hydrated
61,37,33.2,8,Hydrated
63,68,30.9,3,Hydrated
71,71,33.7,6,Hydrated
65,42,20.2,4,Hydrated
61,70,27.4,5,Hydrated
69,77,32.2,8,Hydrated
66,71,25.4,7,Hydrated
63,58,22.6,8,Hydrated
90,68,21.2,9,Hydrated
85,75,30.9,4,Hydrated
80,55,27.5,8,Hydrated
61,57,18.1,6,Hydrated
70,46,34.1,8,Hydrated
76,75,22.1,3,Hydrated
75,40,19.8,5,Hydrated
93,72,29.1,9,Hydrated
86,33,30.6,8,Hydrated
73,53,25.5,6,Hydrated
76,43,32.6,5,Hydrated
78,76,34.3,5,Hydrated
75,52,24.3,3,Hydrated
78,60,19.9,7,Hydrated
87,78,23.5,3,Hydrated
77,74,21,5,Hydrated
93,35,33.4,5,Hydrated
81,35,32.3,9,Hydrated
61,65,29.6,5,Hydrated
92,79,26.7,4,Hydrated
61,71,27,3,Hydrated
63,62,19.4,3,Hydrated
66,66,33.9,7,Hydrated
69,55,19.2,7,Hydrated
85,46,25.2,7,Hydrated
69,51,30.9,9,Hydrated
61,34,21.6,8,Hydrated
71,38,21.5,9,Hydrated
71,41,26.2,8,Hydrated
67,60,24.8,5,Hydrated
65,47,21.3,8,Hydrated
94,44,29,4,Hydrated
78,49,32.1,4,Hydrated
92,70,22.8,6,Hydrated
85,70,20.1,8,Hydrated
83,76,32.1,6,Hydrated
62,77,31.6,9,Hydrated
61,48,22.4,6,Hydrated
71,44,32.8,7,Hydrated
73,67,19.4,6,Hydrated
82,31,18.3,6,Hydrated
84,30,20.2,5,Hydrated
65,65,22.1,8,Hydrated
65,66,20.2,9,Hydrated
89,44,22.1,5,Hydrated
79,40,19.8,8,Hydrated
68,56,18.6,3,Hydrated
87,59,20.9,5,Hydrated
62,66,25.2,9,Hydrated
76,38,18.3,3,Hydrated
66,51,33.6,3,Hydrated
88,34,18,8,Hydrated
86,62,32.2,8,Hydrated
91,66,33.7,5,Hydrated
64,34,31.7,3,Hydrated
91,39,25,7,Hydrated
74,72,31.6,6,Hydrated
94,69,35,3,Hydrated
77,41,34.9,5,Hydrated
78,64,25.2,6,Hydrated
80,68,32.2,3,Hydrated
92,38,27.7,5,Hydrated
82,33,20.5,8,Hydrated
86,53,20.9,7,Hydrated
70,61,31.8,6,Hydrated
67,60,22.7,8,Hydrated
93,42,34.8,8,Hydrated
63,55,29.4,4,Hydrated
88,43,32.5,9,Hydrated
85,70,28.8,9,Hydrated
77,60,27.2,6,Hydrated
81,68,34,9,Hydrated
68,76,22.4,4,Hydrated
65,79,26.2,9,Hydrated
60,30,20.3,3,Hydrated
75,35,18.7,7,Hydrated
67,71,23.4,5,Hydrated
83,37,30,7,Hydrated
95,75,22.5,4,Hydrated
75,78,24,5,Hydrated
63,63,35,4,Hydrated
93,64,18.5,3,Hydrated
63,35,34.2,4,Hydrated
84,41,28.6,8,Hydrated
94,69,24,4,Hydrated
69,77,31.9,4,Hydrated
75,39,27.7,4,Hydrated
91,49,27.3,8,Hydrated
89,44,26,5,Hydrated
95,69,23.6,5,Hydrated
63,31,29.1,8,Hydrated
70,79,26.4,5,Hydrated
89,45,28.4,3,Hydrated
95,78,25.4,4,Hydrated
77,53,28.7,8,Hydrated
93,47,27.9,9,Hydrated
77,80,21.1,7,Hydrated
92,53,31.2,4,Hydrated
62,49,29.9,5,Hydrated
90,55,31.8,5,Hydrated
78,55,30.1,4,Hydrated
90,45,29.4,7,Hydrated
91,76,19.4,4,Hydrated
67,45,21,3,Hydrated
80,41,28.7,6,Hydrated
77,38,32.9,8,Hydrated
86,52,31.9,4,Hydrated
83,72,23.8,6,Hydrated
81,52,18.6,3,Hydrated
76,63,19.4,3,Hydrated
73,49,31.2,3,Hydrated
68,34,26.1,6,Hydrated
95,67,20.6,6,Hydrated
91,51,26,5,Hydrated
77,32,34.6,5,Hydrated
76,68,20.9,5,Hydrated
63,47,20.9,8,Hydrated
89,76,29.9,6,Hydrated
85,49,25.1,6,Hydrated
84,76,31.6,9,Hydrated
63,32,29.7,4,Hydrated
66,35,22.6,4,Hydrated
63,57,28.4,7,Hydrated
82,55,27.1,8,Hydrated
75,63,19.8,3,Hydrated
92,68,20.2,9,Hydrated
65,58,23.6,5,Hydrated
79,52,30.9,5,Hydrated
63,67,27.2,6,Hydrated
62,69,24.8,7,Hydrated
75,46,22.1,9,Hydrated
85,60,20.4,3,Hydrated
89,69,19.9,4,Hydrated
86,31,31.3,5,Hydrated
67,76,24.3,5,Hydrated
62,62,25.5,7,Hydrated
61,59,25.4,8,Hydrated
94,70,31.7,3,Hydrated
60,31,18,7,Hydrated
83,58,24.5,7,Hydrated
69,50,21.2,3,Hydrated
95,40,23,9,Hydrated
61,47,18.7,7,Hydrated
61,32,20.8,6,Hydrated
84,66,23.4,9,Hydrated
78,30,24.9,9,Hydrated
63,68,34.9,8,Hydrated
74,75,18.7,9,Hydrated
68,79,33.1,8,Hydrated
76,34,22.2,4,Hydrated
76,34,28,7,Hydrated
66,34,28.3,6,Hydrated
74,39,33.5,6,Hydrated
81,68,23.8,4,Hydrated
68,43,22.7,5,Hydrated
95,38,29,9,Hydrated
76,50,26.5,9,Hydrated
61,54,21.9,8,Hydrated
93,73,27.2,6,Hydrated
75,45,19.1,8,Hydrated
73,65,31.8,6,Hydrated
79,50,29.4,6,Hydrated
89,42,33.1,8,Hydrated
87,46,31.3,4,Hydrated
66,50,23.8,5,Hydrated
62,38,28.2,4,Hydrated
94,58,29.7,5,Hydrated
88,51,20.9,4,Hydrated
88,31,30.2,4,Hydrated
79,76,19,7,Hydrated
62,56,32.8,8,Hydrated
92,51,22.1,9,Hydrated
81,66,22.2,8,Hydrated
72,52,31.9,3,Hydrated
70,45,27.2,9,Hydrated
91,44,26.7,6,Hydrated
90,56,24.3,5,Hydrated
90,31,33.1,6,Hydrated
64,78,33.6,3,Hydrated
78,51,32.6,9,Hydrated
83,41,21.5,9,Hydrated
89,45,28.5,4,Hydrated
69,80,25.6,6,Hydrated
90,32,24.2,5,Hydrated
60,62,29.3,8,Hydrated
88,33,27,7,Hydrated
88,64,19.2,3,Hydrated
62,65,23.1,3,Hydrated
71,49,31.6,7,Hydrated
87,37,26.4,3,Hydrated
74,30,23.3,8,Hydrated
61,62,21,8,Hydrated
72,73,30.9,8,Hydrated
66,45,27.6,4,Hydrated
72,45,19.9,8,Hydrated
78,40,21.3,3,Hydrated
67,57,18.3,4,Hydrated
61,75,23.3,9,Hydrated
74,36,28.7,3,Hydrated
81,56,19.1,7,Hydrated
91,58,31.8,9,Hydrated
62,61,23.8,6,Hydrated
75,63,32.3,7,Hydrated
75,35,18.8,4,Hydrated
81,61,31.8,5,Hydrated
89,61,32,9,Hydrated
85,69,18.2,9,Hydrated
64,80,24.1,7,Hydrated
65,59,23.1,9,Hydrated
86,72,22.3,7,Hydrated
89,34,34.5,9,Hydrated
86,54,25,7,Hydrated
71,46,20.2,7,Hydrated
90,47,23.3,3,Hydrated
94,37,28.6,6,Hydrated
83,68,29.3,5,Hydrated
78,74,23.1,9,Hydrated
60,42,30.8,4,Hydrated
90,37,23,6,Hydrated
74,53,28.1,8,Hydrated
76,49,26.8,9,Hydrated
60,50,31.3,7,Hydrated
62,33,27.8,7,Hydrated
60,66,21.1,9,Hydrated
60,77,27.7,9,Hydrated
62,79,31.6,8,Hydrated
66,79,29.8,3,Hydrated
74,39,28.9,9,Hydrated
82,73,21.4,5,Hydrated
93,79,24.2,5,Hydrated
67,55,18.1,6,Hydrated
72,65,23.3,9,Hydrated
84,34,31.5,5,Hydrated
87,75,25.1,7,Hydrated
82,68,28.8,4,Hydrated
61,80,29.7,5,Hydrated
86,52,20,7,Hydrated
93,30,33.1,7,Hydrated
84,30,31.1,3,Hydrated
89,60,31.2,6,Hydrated
73,31,23.9,5,Hydrated
70,64,28,5,Hydrated
90,62,20.8,6,Hydrated
77,30,34.4,8,Hydrated
88,41,30.8,9,Hydrated
78,30,23.6,6,Hydrated
75,71,20.3,5,Hydrated
83,43,31.1,5,Hydrated
84,68,28.8,8,Hydrated
83,45,34.9,7,Hydrated
67,45,26.4,8,Hydrated
81,59,22.1,3,Hydrated
74,51,29.1,3,Hydrated
80,32,28,3,Hydrated
65,51,30.6,3,Hydrated
70,49,21.2,4,Hydrated
92,76,31,9,Hydrated
88,35,23.3,5,Hydrated
93,41,34.9,6,Hydrated
73,41,21.5,8,Hydrated
90,33,23.5,6,Hydrated
89,79,22.3,8,Hydrated
76,32,28.7,3,Hydrated
78,52,25.7,5,Hydrated
93,59,19.5,3,Hydrated
76,34,20.1,4,Hydrated
60,33,27.6,4,Hydrated
77,30,25.1,7,Hydrated
69,68,29.6,6,Hydrated
69,50,25.1,8,Hydrated
76,44,19.7,3,Hydrated
76,68,25.7,7,Hydrated
82,35,22,3,Hydrated
73,63,29.3,4,Hydrated
86,44,26.8,9,Hydrated
67,64,18.8,6,Hydrated
92,69,18.4,5,Hydrated
86,55,19.2,4,Hydrated
91,69,29.4,3,Hydrated
61,46,23.5,7,Hydrated
85,34,19.5,5,Hydrated
94,67,21.1,9,Hydrated
90,51,20.9,3,Hydrated
87,30,28.1,7,Hydrated
93,56,32.4,8,Hydrated
75,59,19.1,7,Hydrated
77,55,21.6,9,Hydrated
87,77,18.7,6,Hydrated
88,60,23.1,7,Hydrated
91,56,35,4,Hydrated
94,69,18.9,3,Hydrated
66,55,30.9,4,Hydrated
68,48,33.8,7,Hydrated
92,44,24.4,8,Hydrated
94,62,29.4,6,Hydrated
77,65,19.3,8,Hydrated
61,72,21.7,6,Hydrated
74,77,19.5,8,Hydrated
77,70,19.1,8,Hydrated
92,54,25.2,9,Hydrated
80,75,21.1,8,Hydrated
91,34,26,6,Hydrated
77,37,18.8,8,Hydrated
82,69,31.4,7,Hydrated
65,37,30.4,8,Hydrated
75,36,19.8,9,Hydrated
85,67,32.1,3,Hydrated
82,67,29,5,Hydrated
84,42,25.2,8,Hydrated
60,42,27.9,8,Hydrated
67,32,23.1,9,Hydrated
94,67,27.9,5,Hydrated
84,52,20.5,9,Hydrated
92,68,19,7,Hydrated
79,44,18.4,9,Hydrated
63,73,24.8,3,Hydrated
74,69,30,7,Hydrated
92,40,24.2,8,Hydrated
93,76,23.2,3,Hydrated
86,67,33,6,Hydrated
60,61,30.9,5,Hydrated
75,44,31.7,7,Hydrated
71,32,27.1,4,Hydrated
70,50,33,4,Hydrated
74,36,19.9,8,Hydrated
75,37,30.2,4,Hydrated
62,44,19.6,5,Hydrated
73,38,32.7,5,Hydrated
62,42,18.6,4,Hydrated
94,30,29.1,5,Hydrated
81,42,34.9,8,Hydrated
79,74,30,9,Hydrated
79,75,22.1,6,Hydrated
83,58,19.6,5,Hydrated
80,32,20.9,9,Hydrated
75,53,26.5,6,Hydrated
61,35,22,4,Hydrated
84,73,30.6,4,Hydrated
79,69,21.2,3,Hydrated
65,73,21.1,6,Hydrated
65,62,24,5,Hydrated
66,46,33.2,7,Hydrated
91,61,20,9,Hydrated
73,62,34.2,7,Hydrated
95,39,22.6,3,Hydrated
91,63,29.8,8,Hydrated
64,49,32.2,9,Hydrated
81,35,24.7,9,Hydrated
67,33,30.5,3,Hydrated
87,36,33.3,3,Hydrated
75,42,22.6,6,Hydrated
86,76,30,6,Hydrated
82,46,20.6,9,Hydrated
76,54,29.3,8,Hydrated
77,60,32.4,6,Hydrated
83,34,23.7,6,Hydrated
75,33,33.5,7,Hydrated
78,70,23.5,7,Hydrated
71,65,32.9,9,Hydrated
89,55,22.4,5,Hydrated
61,66,26,5,Hydrated
90,53,29.7,5,Hydrated
79,57,19.1,8,Hydrated
80,75,22.6,9,Hydrated
84,41,20.1,4,Hydrated
67,39,25,8,Hydrated
93,73,20.4,8,Hydrated
95,57,18.8,9,Hydrated
84,68,33.5,9,Hydrated
68,49,19.1,8,Hydrated
90,49,24.5,3,Hydrated
93,74,29.7,9,Hydrated
64,49,19.4,6,Hydrated
83,72,23.3,9,Hydrated
61,49,29.9,7,Hydrated
90,69,30.2,3,Hydrated
61,61,20,3,Hydrated
75,51,19.7,6,Hydrated
93,51,22.4,5,Hydrated
66,75,22.9,3,Hydrated
90,55,24.5,5,Hydrated
60,31,29.3,9,Hydrated
83,32,34.8,9,Hydrated
75,78,19,9,Hydrated
71,41,26.7,8,Hydrated
93,36,26.4,5,Hydrated
69,38,23.4,8,Hydrated
77,60,33.4,5,Hydrated
86,34,28.7,8,Hydrated
85,43,21.8,5,Hydrated
63,73,29.3,7,Hydrated
91,40,22.9,8,Hydrated
60,51,30.9,5,Hydrated
74,33,19.9,6,Hydrated
64,80,25.4,3,Hydrated
71,44,25.4,9,Hydrated
83,54,21.9,7,Hydrated
94,75,28.1,9,Hydrated
92,62,26.3,6,Hydrated
76,42,23.8,8,Hydrated
80,69,20.6,3,Hydrated
89,66,28.2,6,Hydrated
73,30,20.7,6,Hydrated
95,58,27.4,3,Hydrated
71,35,32.2,6,Hydrated
66,68,18.7,4,Hydrated
83,66,20.7,3,Hydrated
80,49,34.6,5,Hydrated
92,43,23.8,5,Hydrated
86,66,24.5,8,Hydrated
75,53,26.2,4,Hydrated
66,66,22.7,5,Hydrated
79,37,24.7,9,Hydrated
81,40,22.2,6,Hydrated
85,65,25.2,3,Hydrated
83,41,22.9,3,Hydrated
81,57,27.8,9,Hydrated
94,68,34.6,9,Hydrated
89,76,19.2,4,Hydrated
90,78,27.8,9,Hydrated
80,79,22.8,7,Hydrated
76,61,34.8,5,Hydrated
62,47,26.9,9,Hydrated
74,40,21.8,4,Hydrated
81,61,23.7,7,Hydrated
66,54,28.9,6,Hydrated
72,65,34.3,5,Hydrated
79,47,32.4,6,Hydrated
83,76,18.9,6,Hydrated
78,78,24.7,5,Hydrated
85,71,34.9,9,Hydrated
79,34,26.5,6,Hydrated
83,72,33.5,4,Hydrated
73,56,24.4,3,Hydrated
70,76,19.1,8,Hydrated
71,54,19.7,3,Hydrated
64,48,22,4,Hydrated
78,79,24.7,4,Hydrated
90,31,18,8,Hydrated
74,49,20.5,9,Hydrated
76,69,20.8,4,Hydrated
64,78,19,4,Hydrated
78,77,23.2,9,Hydrated
84,78,26.1,5,Hydrated
80,64,28.6,9,Hydrated
76,36,25.3,9,Hydrated
91,70,20.8,8,Hydrated
66,73,32.3,5,Hydrated
87,75,23.5,8,Hydrated
84,33,29,9,Hydrated
89,59,27.2,9,Hydrated
77,55,22.1,4,Hydrated
73,31,33.6,7,Hydrated
68,70,30.7,3,Hydrated
89,33,28.1,6,Hydrated
94,76,23.3,5,Hydrated
76,56,29.2,4,Hydrated
79,62,24.5,5,Hydrated
68,80,27.1,6,Hydrated
60,55,28.1,4,Hydrated
68,46,21.1,7,Hydrated
64,53,32.7,4,Hydrated
95,54,19.2,7,Hydrated
83,40,26.4,6,Hydrated
74,48,28.4,9,Hydrated
81,37,18.8,8,Hydrated
72,48,32.3,8,Hydrated
80,39,30.1,5,Hydrated
85,76,20.7,4,Hydrated
84,76,33.1,9,Hydrated
67,61,28,3,Hydrated
84,42,24.5,3,Hydrated
80,60,19,8,Hydrated
66,42,18.8,8,Hydrated
93,37,23.5,4,Hydrated
68,70,19.6,5,Hydrated
94,38,32.8,9,Hydrated
85,64,32.5,7,Hydrated
84,54,33,9,Hydrated
63,54,33.5,9,Hydrated
63,67,24,9,Hydrated
89,33,26.8,8,Hydrated
60,76,29.6,7,Hydrated
79,48,24.5,9,Hydrated
78,61,20.2,3,Hydrated
65,57,23.4,7,Hydrated
95,73,31.6,4,Hydrated
83,46,27.4,9,Hydrated
76,34,20.6,8,Hydrated
89,65,19.3,3,Hydrated
72,75,24.7,4,Hydrated
69,69,26.4,3,Hydrated
90,54,20.7,8,Hydrated
65,36,21.5,9,Hydrated
60,70,33.2,6,Hydrated
63,34,26.7,3,Hydrated
73,30,32.2,3,Hydrated
88,77,34.4,7,Hydrated
73,51,32.4,6,Hydrated
77,43,19.2,6,Hydrated
76,59,19.2,5,Hydrated
79,56,24.6,3,Hydrated
79,79,30.9,6,Hydrated
76,32,19.9,9,Hydrated
81,67,26.7,5,Hydrated
74,56,19.2,6,Hydrated
85,40,18,6,Hydrated
81,44,21.2,6,Hydrated
89,44,34.7,6,Hydrated
68,44,24.3,5,Hydrated
92,50,34.4,8,Hydrated
93,62,31.2,6,Hydrated
78,62,27.9,8,Hydrated
86,59,23.4,5,Hydrated
74,45,21.6,7,Hydrated
95,60,28.2,9,Hydrated
84,47,29.5,9,Hydrated
91,65,34.4,5,Hydrated
84,37,19.2,3,Hydrated
78,55,23.8,4,Hydrated
73,32,23.1,6,Hydrated
68,63,23.6,7,Hydrated
71,66,26.5,5,Hydrated
66,69,24.2,3,Hydrated
64,64,25.6,6,Hydrated
77,35,26.8,8,Hydrated
84,66,27.8,3,Hydrated
89,34,19.4,8,Hydrated
91,36,22.6,8,Hydrated
93,76,24.1,7,Hydrated
69,60,33.5,5,Hydrated
84,52,31.9,7,Hydrated
88,74,33,6,Hydrated
69,73,29.2,6,Hydrated
77,75,25.4,3,Hydrated
87,42,34.6,9,Hydrated
87,45,23.3,9,Hydrated
85,61,34,4,Hydrated
79,79,24.4,3,Hydrated
82,33,26.4,7,Hydrated
82,66,26.5,8,Hydrated
86,69,24.9,5,Hydrated
89,46,24.7,8,Hydrated
94,72,25.4,9,Hydrated
82,61,23.9,4,Hydrated
94,62,24.2,7,Hydrated
61,30,33.3,6,Hydrated
89,61,24.1,4,Hydrated
80,65,24.2,4,Hydrated
82,73,26.1,9,Hydrated
93,51,21.3,9,Hydrated
86,34,32.4,4,Hydrated
93,79,27.2,6,Hydrated
81,70,19,8,Hydrated
91,54,32.7,6,Hydrated
76,78,18.2,9,Hydrated
78,45,27.6,6,Hydrated
62,41,28.2,4,Hydrated
67,46,19.2,9,Hydrated
61,66,30.3,6,Hydrated
64,70,18.3,4,Hydrated
66,74,27.8,8,Hydrated
69,56,23,8,Hydrated
91,67,20.3,3,Hydrated
81,69,34.5,3,Hydrated
60,76,29,6,Hydrated
84,73,20.3,8,Hydrated
61,36,28,3,Hydrated
89,46,33,9,Hydrated
88,35,18.3,8,Hydrated
82,54,23.5,4,Hydrated
91,39,30.8,3,Hydrated
76,66,21.7,9,Hydrated
63,54,33.9,7,Hydrated
76,76,29.9,9,Hydrated
64,30,19.3,6,Hydrated
77,38,30.4,7,Hydrated
67,67,28.7,6,Hydrated
78,72,25.4,5,Hydrated
73,46,27,7,Hydrated
94,62,31.8,6,Hydrated
80,68,34,6,Hydrated
75,78,26.1,5,Hydrated
71,52,33.2,4,Hydrated
83,53,21,4,Hydrated
64,77,21.4,9,Hydrated
89,72,26.1,9,Hydrated
75,79,20.5,6,Hydrated
65,62,27.5,3,Hydrated
75,37,25.6,4,Hydrated
73,35,18.6,7,Hydrated
68,56,21,6,Hydrated
95,75,25.6,4,Hydrated
88,51,35,4,Hydrated
60,63,19.8,7,Hydrated
71,32,27.1,4,Hydrated
66,39,26.2,5,Hydrated
67,69,32.6,3,Hydrated
84,67,21.4,4,Hydrated
79,67,30,6,Hydrated
78,35,28.3,3,Hydrated
62,51,23.8,6,Hydrated
61,45,21.8,9,Hydrated
90,62,28.8,4,Hydrated
78,41,22.4,3,Hydrated
78,56,32.3,7,Hydrated
94,51,29.4,5,Hydrated
86,62,34,9,Hydrated
91,61,23.7,7,Hydrated
83,50,31.7,7,Hydrated
90,74,22.5,7,Hydrated
81,48,19.4,3,Hydrated
76,53,18.8,3,Hydrated
74,52,25.6,6,Hydrated
89,74,21.4,6,Hydrated
62,71,20,3,Hydrated
78,72,21.4,3,Hydrated
88,74,27.9,4,Hydrated
85,41,33.8,7,Hydrated
93,66,34.1,3,Hydrated
84,37,23.8,4,Hydrated
85,64,26.9,9,Hydrated
63,79,25,3,Hydrated
78,76,30.1,6,Hydrated
73,67,18.8,8,Hydrated
64,75,26.7,3,Hydrated
88,54,21.8,4,Hydrated
95,70,24.7,6,Hydrated
70,44,34.3,3,Hydrated
60,55,25.9,7,Hydrated
94,77,32.3,4,Hydrated
74,79,31.7,5,Hydrated
90,65,29.3,8,Hydrated
64,65,24.7,4,Hydrated
65,67,19.1,6,Hydrated
93,79,30.5,4,Hydrated
69,30,33.7,8,Hydrated
93,40,21.8,5,Hydrated
90,68,31.8,7,Hydrated
74,74,23.2,7,Hydrated
88,77,25.3,7,Hydrated
93,38,20.8,8,Hydrated
94,78,20.9,5,Hydrated
70,51,18.2,8,Hydrated
66,57,24.3,3,Hydrated
65,43,25.3,6,Hydrated
87,56,25.2,3,Hydrated
69,56,27,6,Hydrated
93,32,20.7,6,Hydrated
89,52,20.4,9,Hydrated
82,50,25.8,9,Hydrated
75,34,20.5,3,Hydrated
81,64,34.8,7,Hydrated
82,37,34.7,7,Hydrated
83,48,25.6,9,Hydrated
63,66,27.2,7,Hydrated
82,44,33.2,8,Hydrated
63,42,28.6,4,Hydrated
93,48,32.8,9,Hydrated
70,65,33.7,5,Hydrated
93,65,29.3,8,Hydrated
91,63,25.2,7,Hydrated
62,55,26.4,9,Hydrated
79,73,26.3,6,Hydrated
71,40,33,9,Hydrated
64,31,18.6,8,Hydrated
73,33,20.6,6,Hydrated
85,65,26.1,3,Hydrated
75,33,30.5,6,Hydrated
83,33,25.3,9,Hydrated
68,32,20.6,5,Hydrated
80,30,24.2,9,Hydrated
60,30,32.2,4,Hydrated
62,33,28.1,5,Hydrated
76,61,22.7,7,Hydrated
69,33,34.1,4,Hydrated
90,68,22.8,4,Hydrated
60,34,28.9,6,Hydrated
84,42,21,3,Hydrated
74,68,33.9,3,Hydrated
83,64,23.7,3,Hydrated
81,30,26.9,9,Hydrated
68,46,20,9,Hydrated
62,59,21.7,7,Hydrated
86,77,34.2,8,Hydrated
65,71,21.2,6,Hydrated
80,74,33.2,5,Hydrated
95,52,21.8,9,Hydrated
89,60,27.9,8,Hydrated
61,46,31.8,3,Hydrated
65,66,32.1,7,Hydrated
67,75,24,6,Hydrated
71,57,31.2,8,Hydrated
81,72,28.4,9,Hydrated
82,31,28.7,6,Hydrated
68,72,22.2,7,Hydrated
83,67,33.5,4,Hydrated
67,37,21.6,3,Hydrated
79,52,21.8,7,Hydrated
65,69,25.2,9,Hydrated
64,59,22,9,Hydrated
62,51,19.6,6,Hydrated
87,69,25.3,5,Hydrated
88,54,28.7,3,Hydrated
64,44,27.2,3,Hydrated
92,75,18.4,7,Hydrated
84,57,22.5,7,Hydrated
65,48,31.3,4,Hydrated
77,60,34.3,3,Hydrated
92,46,29.9,4,Hydrated
68,67,33.1,5,Hydrated
69,42,18.2,3,Hydrated
83,60,19.9,8,Hydrated
92,60,34.5,4,Hydrated
61,33,28,6,Hydrated
88,60,32.8,8,Hydrated
62,58,26.3,8,Hydrated
79,32,26.5,3,Hydrated
79,61,25.8,7,Hydrated
71,35,24.2,4,Hydrated
62,77,25.6,9,Hydrated
85,64,22.8,9,Hydrated
65,64,28.7,4,Hydrated
78,77,19.6,9,Hydrated
75,58,29.1,8,Hydrated
92,67,30.1,3,Hydrated
82,37,20.1,7,Hydrated
66,35,20.7,4,Hydrated
83,61,23.4,7,Hydrated
84,39,19.1,8,Hydrated
61,32,24.2,8,Hydrated
61,32,18,3,Hydrated
64,69,23.7,9,Hydrated
77,50,25.1,7,Hydrated
71,51,33.3,7,Hydrated
72,76,31.5,8,Hydrated
77,68,30.8,6,Hydrated
75,45,32.6,6,Hydrated
86,52,26.5,9,Hydrated
81,48,27.6,3,Hydrated
60,61,23.9,9,Hydrated
81,43,33.1,7,Hydrated
75,56,32.1,6,Hydrated
83,59,29.5,7,Hydrated
94,45,23.6,6,Hydrated
88,44,24.7,5,Hydrated
82,58,29.1,8,Hydrated
74,56,19.5,7,Hydrated
86,74,29.8,5,Hydrated
61,73,26.4,6,Hydrated
66,79,19.2,8,Hydrated
64,69,20.9,4,Hydrated
67,39,24.7,9,Hydrated
62,35,27.5,5,Hydrated
76,30,21.6,9,Hydrated
70,39,26.9,9,Hydrated
73,55,24.8,3,Hydrated
91,58,27.5,5,Hydrated
73,77,20.1,4,Hydrated
87,33,26,7,Hydrated
76,53,26.4,6,Hydrated
77,56,29.6,5,Hydrated
86,53,20.8,7,Hydrated
64,55,32.1,3,Hydrated
62,33,25.6,5,Hydrated
81,75,27.1,4,Hydrated
63,52,31.3,9,Hydrated
64,77,25.9,3,Hydrated
72,71,20.3,7,Hydrated
83,78,26.2,9,Hydrated
68,39,22,6,Hydrated
63,76,32.9,9,Hydrated
69,78,28.7,3,Hydrated
75,72,23.6,4,Hydrated
79,59,25.3,9,Hydrated
66,75,26.1,6,Hydrated
94,76,21.2,5,Hydrated
69,42,24.3,4,Hydrated
71,59,24.4,4,Hydrated
74,47,25,6,Hydrated
61,60,22.1,3,Hydrated
90,64,28.9,5,Hydrated
89,57,30.3,7,Hydrated
63,50,21.7,4,Hydrated
65,60,28.3,5,Hydrated
87,60,25,9,Hydrated
84,48,21.8,7,Hydrated
60,68,33.5,9,Hydrated
89,43,19.6,3,Hydrated
78,57,27,6,Hydrated
75,44,34.6,8,Hydrated
62,75,18.5,8,Hydrated
77,65,30,5,Hydrated
81,71,27.2,7,Hydrated
70,54,27.4,6,Hydrated
90,36,32,6,Hydrated
90,72,29.3,8,Hydrated
83,64,20,4,Hydrated
81,70,18.9,7,Hydrated
88,36,25.2,5,Hydrated
81,66,28.4,3,Hydrated
83,73,31.9,8,Hydrated
63,66,24.4,3,Hydrated
85,61,30.3,8,Hydrated
71,51,31.5,8,Hydrated
69,80,18.7,8,Hydrated
86,41,18.9,4,Hydrated
89,53,24.8,4,Hydrated
89,64,32.9,4,Hydrated
83,52,20.3,3,Hydrated
86,36,19.2,8,Hydrated
93,66,23.8,6,Hydrated
73,42,19.3,5,Hydrated
60,63,30.6,4,Hydrated
68,40,29,3,Hydrated
